SampleID,SampleDate,Species,Sex,Tissue,Length,Weight,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFBS,PFPeS,PFHxS,PFHpS,PFOS,6:2 FTS,PFDA,PFUnA,PFDoA,PFTrDA,PFTeDA,PFHxDA,PFNS,PFDS,PFDoS,4:2 FTS,8:2 FTS,10:2 FTS,N-MeFOSAA,N-EtFOSAA,FOSA,FOSAA,N-MeFOSA,N-EtFOSA,HFPO-DA,ADONA,9Cl-PF3ONS,11Cl-PF3OUdS,3:3 FTCA,5:3 FTCA,7:3 FTCA,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,6:2 diPAP,FBSA,FHxSA,PFPrS,Cl-PFOS,PFEtCHxS,8:2 diPAP,diSAmPAP,SumPFAS,log_PFBA,log_PFPeA,log_PFHxA,log_PFHpA,log_PFOA,log_PFNA,log_PFBS,log_PFPeS,log_PFHxS,log_PFHpS,log_PFOS,log_6:2 FTS,log_PFDA,log_PFUnA,log_PFDoA,log_PFTrDA,log_PFTeDA,log_PFHxDA,log_PFNS,log_PFDS,log_PFDoS,log_4:2 FTS,log_8:2 FTS,log_10:2 FTS,log_N-MeFOSAA,log_N-EtFOSAA,log_FOSA,log_FOSAA,log_N-MeFOSA,log_N-EtFOSA,log_HFPO-DA,log_ADONA,log_9Cl-PF3ONS,log_11Cl-PF3OUdS,log_3:3 FTCA,log_5:3 FTCA,log_7:3 FTCA,log_6:2 FTCA,log_8:2 FTCA,log_10:2 FTCA,log_6:2 FTUCA,log_8:2 FTUCA,log_6:2 diPAP,log_FBSA,log_FHxSA,log_PFPrS,log_Cl-PFOS,log_PFEtCHxS,log_8:2 diPAP,log_diSAmPAP
LMB022-LIV-05262021,4/28/2021 0:00,Largemouth Bass,F,Liver,30,424,0.0975,0.0975,0.0975,0.0975,0.0975,0.0975,0.0975,0.0975,4.5,5.86,3830,0.0975,9.13,0.0975,28.9,27,13.3,0.279,77.3,36.9,23.8,0.244,2.66,7.37,0.0975,0.0975,11.4,0.0975,0.628,0.0975,0.0975,0.0975,0.0975,0.0975,0.975,0.0975,3.22,0.0975,0.0975,0.0975,0.0975,0.0975,0.244,12.7,38.1,0.244,12.5,0.0975,0.0975,0.0975,4149.8865,-1.010995384,-1.010995384,-1.010995384,-1.010995384,-1.010995384,-1.010995384,-1.010995384,-1.010995384,0.653212514,0.767897616,3.583198774,-1.010995384,0.960470778,-1.010995384,1.460897843,1.431363764,1.123851641,-0.554395797,1.888179494,1.567026366,1.376576957,-0.612610174,0.424881637,0.867467488,-1.010995384,-1.010995384,1.056904851,-1.010995384,-0.202040356,-1.010995384,-1.010995384,-1.010995384,-1.010995384,-1.010995384,-0.010995384,-1.010995384,0.507855872,-1.010995384,-1.010995384,-1.010995384,-1.010995384,-1.010995384,-0.612610174,1.103803721,1.580924976,-0.612610174,1.096910013,-1.010995384,-1.010995384,-1.010995384
LMB022-MU-05262021,4/28/2021 0:00,Largemouth Bass,F,Muscle,30,424,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.742,0.326,333,0.075,2.54,4.75,5.3,3.09,2.74,0.075,4.59,6.78,1.64,0.188,0.423,1.67,0.075,0.075,0.824,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.75,0.075,0.158,0.075,0.075,0.075,0.075,0.075,0.188,1,2.56,0.188,0.947,0.075,0.075,0.075,376.494,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-0.129596095,-0.4867824,2.522444234,-1.124938737,0.404833717,0.67669361,0.72427587,0.489958479,0.437750563,-1.124938737,0.661812686,0.831229694,0.214843848,-0.725842151,-0.373659633,0.222716471,-1.124938737,-1.124938737,-0.084072788,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-0.124938737,-1.124938737,-0.801342913,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-1.124938737,-0.725842151,0,0.408239965,-0.725842151,-0.023650021,-1.124938737,-1.124938737,-1.124938737
LMB022-STO-05262021,4/28/2021 0:00,Largemouth Bass,F,Stomach,30,424,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,6.32,3.18,3570,0.1135,18.7,31.3,38.7,26.2,22.9,0.571,42.5,56.7,14.3,0.2835,5.22,9.31,0.1135,0.1135,17.1,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,1.135,0.54,1.2,0.1135,0.1135,0.1135,0.1135,0.1135,0.2835,28.9,0.1135,0.2835,7.27,0.1135,0.1135,0.1135,3905.961,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.945004138,0.800717078,0.50242712,3.552668216,-0.945004138,1.271841607,1.495544338,1.587710965,1.418301291,1.359835482,-0.243363892,1.62838893,1.753583059,1.155336037,-0.547446937,0.717670503,0.968949681,-0.945004138,-0.945004138,1.23299611,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.945004138,0.054995862,-0.26760624,0.079181246,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.945004138,-0.547446937,1.460897843,-0.945004138,-0.547446937,0.861534411,-0.945004138,-0.945004138,-0.945004138
LMB023-GON-05262021,4/28/2021 0:00,Largemouth Bass,M,Gonad,32,562.55,0.0785,0.0785,0.0785,0.0785,0.0785,0.352,0.0785,0.0785,5.09,5.49,4180,0.0785,16.6,0.0785,43.2,40.4,31.2,2.15,66.9,46.4,31.7,0.196,2.58,7.52,0.0785,0.0785,5.8,0.0785,0.0785,0.0785,0.0785,0.0785,0.0785,0.0785,0.785,0.0785,1.44,0.0785,0.0785,0.0785,0.0785,0.0785,0.196,3.84,21.6,0.196,10.3,0.0785,0.0785,0.0785,4526.0545,-1.105130343,-1.105130343,-1.105130343,-1.105130343,-1.105130343,-0.453457337,-1.105130343,-1.105130343,0.706717782,0.739572344,3.621176282,-1.105130343,1.220108088,-1.105130343,1.635483747,1.606381365,1.494154594,0.33243846,1.825426118,1.666517981,1.501059262,-0.707743929,0.411619706,0.876217841,-1.105130343,-1.105130343,0.763427994,-1.105130343,-1.105130343,-1.105130343,-1.105130343,-1.105130343,-1.105130343,-1.105130343,-0.105130343,-1.105130343,0.158362492,-1.105130343,-1.105130343,-1.105130343,-1.105130343,-1.105130343,-0.707743929,0.584331224,1.334453751,-0.707743929,1.012837225,-1.105130343,-1.105130343,-1.105130343
LMB023-LIV-05262021,4/28/2021 0:00,Largemouth Bass,M,Liver,32,562.55,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,7.14,10.2,4890,0.0845,17.7,0.0845,48.6,38.5,26.8,1.11,109,47,39.3,0.2115,3.31,9.94,0.0845,0.0845,16.3,0.0845,0.0845,1.35,0.0845,0.0845,0.0845,0.0845,5.29,0.0845,4.77,0.0845,0.0845,0.0845,0.0845,0.0845,0.2115,17.1,40.9,0.2115,17.8,0.0845,0.0845,0.0845,5355.026,-1.073143291,-1.073143291,-1.073143291,-1.073143291,-1.073143291,-1.073143291,-1.073143291,-1.073143291,0.853698212,1.008600172,3.689308859,-1.073143291,1.247973266,-1.073143291,1.686636269,1.58546073,1.428134794,0.045322979,2.037426498,1.672097858,1.59439255,-0.674689628,0.519827994,0.997386384,-1.073143291,-1.073143291,1.212187604,-1.073143291,-1.073143291,0.130333768,-1.073143291,-1.073143291,-1.073143291,-1.073143291,0.723455672,-1.073143291,0.678518379,-1.073143291,-1.073143291,-1.073143291,-1.073143291,-1.073143291,-0.674689628,1.23299611,1.611723308,-0.674689628,1.250420002,-1.073143291,-1.073143291,-1.073143291
LMB023-MU-05262021,4/28/2021 0:00,Largemouth Bass,M,Muscle,32,562.55,0.0885,0.0885,0.0885,0.0885,0.0885,0.369,0.0885,0.0885,0.711,0.298,366,0.0885,1.72,3.59,4.92,3.5,2.76,0.0885,3.6,5.49,1.51,0.221,0.265,1.52,0.0885,0.0885,0.664,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.885,0.0885,0.253,0.0885,0.0885,0.0885,0.0885,0.0885,0.221,0.705,1.83,0.221,0.693,0.0885,0.0885,0.0885,404.3355,-1.053056729,-1.053056729,-1.053056729,-1.053056729,-1.053056729,-0.432973634,-1.053056729,-1.053056729,-0.148130399,-0.525783736,2.563481085,-1.053056729,0.235528447,0.555094449,0.691965103,0.544068044,0.440909082,-1.053056729,0.556302501,0.739572344,0.178976947,-0.655607726,-0.576754126,0.181843588,-1.053056729,-1.053056729,-0.177831921,-1.053056729,-1.053056729,-1.053056729,-1.053056729,-1.053056729,-1.053056729,-1.053056729,-0.053056729,-1.053056729,-0.596879479,-1.053056729,-1.053056729,-1.053056729,-1.053056729,-1.053056729,-0.655607726,-0.151810883,0.26245109,-0.655607726,-0.159266765,-1.053056729,-1.053056729,-1.053056729
LMB023-STO-05262021,4/28/2021 0:00,Largemouth Bass,M,Stomach,32,562.55,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,11.6,10,4770,0.103,21.3,0.103,54.1,36,37.8,1.79,96,50,30.3,0.2575,9.11,0.103,0.103,0.103,16.5,0.103,0.103,0.103,0.103,0.103,0.103,0.103,1.03,0.103,4.68,0.103,0.103,0.103,0.103,0.103,0.2575,21.3,48.1,0.2575,15.9,0.103,0.103,0.103,5239.2695,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.987162775,1.064457989,1,3.678518379,-0.987162775,1.328379603,-0.987162775,1.733197265,1.556302501,1.5774918,0.252853031,1.982271233,1.698970004,1.481442629,-0.589222767,0.959518377,-0.987162775,-0.987162775,-0.987162775,1.217483944,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.987162775,0.012837225,-0.987162775,0.670245853,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.987162775,-0.589222767,1.328379603,1.682145076,-0.589222767,1.201397124,-0.987162775,-0.987162775,-0.987162775
LMB024-GON-05262021,4/28/2021 0:00,Largemouth Bass,F,Gonad,32,524,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,4.22,1.15,1970,0.087,8.99,0.087,28.7,22.6,28,1.03,17.2,22.5,7.49,0.217,2.71,11,0.087,0.087,3.02,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.87,0.727,1.83,0.087,0.087,0.087,0.087,0.087,0.217,3.95,14.7,0.217,2.9,0.087,0.087,0.087,2156.587,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-1.060480747,0.625312451,0.06069784,3.294466226,-1.060480747,0.953759692,-1.060480747,1.457881897,1.354108439,1.447158031,0.012837225,1.235528447,1.352182518,0.874481818,-0.663540266,0.432969291,1.041392685,-1.060480747,-1.060480747,0.480006943,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-0.060480747,-0.138465589,0.26245109,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-1.060480747,-0.663540266,0.596597096,1.167317335,-0.663540266,0.462397998,-1.060480747,-1.060480747,-1.060480747
LMB024-LIV-05262021,4/28/2021 0:00,Largemouth Bass,F,Liver,32,524,0.223,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,10.6,5.79,3870,0.0865,13.5,0.0865,41.2,36.1,26.6,0.802,59.3,38.5,21,0.216,2.62,6.74,0.0865,0.0865,10.2,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.865,0.0865,7.05,0.0865,0.0865,0.0865,0.0865,0.0865,0.216,11,61.6,0.216,10.7,0.0865,0.0865,0.0865,4237.3735,-0.651695137,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-1.062983893,1.025305865,0.762678564,3.587710965,-1.062983893,1.130333768,-1.062983893,1.614897216,1.557507202,1.424881637,-0.095825632,1.773054693,1.58546073,1.322219295,-0.665546249,0.418301291,0.828659897,-1.062983893,-1.062983893,1.008600172,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-0.062983893,-1.062983893,0.848189117,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-1.062983893,-0.665546249,1.041392685,1.789580712,-0.665546249,1.029383778,-1.062983893,-1.062983893,-1.062983893
LMB024-MU-05262021,4/28/2021 0:00,Largemouth Bass,F,Muscle,32,524,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,2.04,0.387,525,0.081,2.58,4.91,5.87,3.49,3.71,0.081,4.84,7.07,1.72,0.202,0.332,1.73,0.081,0.081,0.764,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.81,0.081,0.484,0.081,0.081,0.081,0.081,0.081,0.202,1.04,2.76,0.202,1.03,0.081,0.081,0.081,573.441,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-1.091514981,0.309630167,-0.412289035,2.720159303,-1.091514981,0.411619706,0.691081492,0.768638101,0.542825427,0.56937391,-1.091514981,0.684845362,0.849419414,0.235528447,-0.694648631,-0.478861916,0.238046103,-1.091514981,-1.091514981,-0.116906641,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-0.091514981,-1.091514981,-0.315154638,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-1.091514981,-0.694648631,0.017033339,0.440909082,-0.694648631,0.012837225,-1.091514981,-1.091514981,-1.091514981
LMB025-GON-08192021,8/19/2021 0:00,Largemouth Bass,M,Gonad,28,355.6,0.3755,0.3755,0.3755,0.3755,0.3755,0.398,0.3755,0.94,9.92,3.37,7540,0.3755,20.3,38.2,43.3,40.9,32,1.53,43.6,52.2,17.6,0.94,1.99,10.2,0.3755,0.3755,5.31,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,3.755,0.3755,0.3755,0.94,0.94,0.3755,0.3755,0.3755,0.94,11.8,16.1,0.94,8.48,0.94,0.3755,0.3755,7916.1695,-0.425390059,-0.425390059,-0.425390059,-0.425390059,-0.425390059,-0.400116928,-0.425390059,-0.026872146,0.996511672,0.527629901,3.877371346,-0.425390059,1.307496038,1.582063363,1.636487896,1.611723308,1.505149978,0.184691431,1.639486489,1.717670503,1.245512668,-0.026872146,0.298853076,1.008600172,-0.425390059,-0.425390059,0.725094521,-0.425390059,-0.425390059,-0.425390059,-0.425390059,-0.425390059,-0.425390059,-0.425390059,0.574609941,-0.425390059,-0.425390059,-0.026872146,-0.026872146,-0.425390059,-0.425390059,-0.425390059,-0.026872146,1.071882007,1.206825876,-0.026872146,0.928395852,-0.026872146,-0.425390059,-0.425390059
LMB025-LIV-08192021,8/19/2021 0:00,Largemouth Bass,M,Liver,28,355.6,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.112,10,3.78,7570,0.0448,14.2,25.8,29.3,22.4,15.1,0.58,32.6,40.4,13.3,0.112,1.99,8.39,0.0448,0.0448,27.8,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.448,0.0448,0.0448,0.112,0.112,0.0448,0.0448,0.0448,0.112,0.112,41.3,0.112,4.84,0.112,0.0448,0.0448,7864.1992,-1.348721986,-1.348721986,-1.348721986,-1.348721986,-1.348721986,-1.348721986,-1.348721986,-0.950781977,1,0.5774918,3.87909588,-1.348721986,1.152288344,1.411619706,1.46686762,1.350248018,1.178976947,-0.236572006,1.5132176,1.606381365,1.123851641,-0.950781977,0.298853076,0.923761961,-1.348721986,-1.348721986,1.444044796,-1.348721986,-1.348721986,-1.348721986,-1.348721986,-1.348721986,-1.348721986,-1.348721986,-0.348721986,-1.348721986,-1.348721986,-0.950781977,-0.950781977,-1.348721986,-1.348721986,-1.348721986,-0.950781977,-0.950781977,1.615950052,-0.950781977,0.684845362,-0.950781977,-1.348721986,-1.348721986
LMB025-MU-08192021,8/19/2021 0:00,Largemouth Bass,M,Muscle,28,355.6,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.115,1.08,0.433,914,0.046,2.11,4.38,5.07,4.56,3.34,0.046,5.1,6.91,1.83,0.115,0.188,1.28,0.046,0.046,0.446,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.46,0.046,0.046,0.115,0.115,0.046,0.046,0.046,0.115,1.08,1.46,0.115,1.15,0.115,0.046,0.046,956.832,-1.337242168,-1.337242168,-1.337242168,-1.337242168,-1.337242168,-1.337242168,-1.337242168,-0.93930216,0.033423755,-0.363512104,2.960946196,-1.337242168,0.324282455,0.641474111,0.705007959,0.658964843,0.523746467,-1.337242168,0.707570176,0.839478047,0.26245109,-0.93930216,-0.725842151,0.10720997,-1.337242168,-1.337242168,-0.350665141,-1.337242168,-1.337242168,-1.337242168,-1.337242168,-1.337242168,-1.337242168,-1.337242168,-0.337242168,-1.337242168,-1.337242168,-0.93930216,-0.93930216,-1.337242168,-1.337242168,-1.337242168,-0.93930216,0.033423755,0.164352856,-0.93930216,0.06069784,-0.93930216,-1.337242168,-1.337242168
LMB025-STO-08192021,8/19/2021 0:00,Largemouth Bass,M,Stomach,28,355.6,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,0.336,4.11,1.66,3930,0.1345,7.67,15.1,16.9,14.5,15.5,0.1345,23.5,38.2,9.81,0.336,1.24,8.99,0.1345,0.1345,10,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,1.345,0.1345,2.84,0.336,0.336,0.1345,0.1345,0.1345,0.336,0.336,39.9,0.336,3.51,0.336,0.1345,0.1345,4150.691,-0.871277716,-0.871277716,-0.871277716,-0.871277716,-0.871277716,-0.871277716,-0.871277716,-0.473660723,0.613841822,0.220108088,3.59439255,-0.871277716,0.884795364,1.178976947,1.227886705,1.161368002,1.190331698,-0.871277716,1.371067862,1.582063363,0.991669007,-0.473660723,0.093421685,0.953759692,-0.871277716,-0.871277716,1,-0.871277716,-0.871277716,-0.871277716,-0.871277716,-0.871277716,-0.871277716,-0.871277716,0.128722284,-0.871277716,0.45331834,-0.473660723,-0.473660723,-0.871277716,-0.871277716,-0.871277716,-0.473660723,-0.473660723,1.600972896,-0.473660723,0.545307116,-0.473660723,-0.871277716,-0.871277716
LMB026-GON-08192021,8/19/2021 0:00,Largemouth Bass,M,Gonad,27,306.1,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.0965,12.6,3.71,7810,0.03865,21.6,40,41.4,33.7,24,0.96,41.5,49.5,14.7,0.0965,1.49,6.54,0.03865,0.03865,5.51,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.3865,0.03865,0.03865,0.0965,0.0965,0.03865,0.03865,0.03865,0.0965,9.55,14.9,0.0965,8.21,0.0965,0.03865,0.03865,8141.8596,-1.412850502,-1.412850502,-1.412850502,-1.412850502,-1.412850502,-1.412850502,-1.412850502,-1.015472687,1.100370545,0.56937391,3.892651034,-1.412850502,1.334453751,1.602059991,1.617000341,1.527629901,1.380211242,-0.017728767,1.618048097,1.694605199,1.167317335,-1.015472687,0.173186268,0.815577748,-1.412850502,-1.412850502,0.741151599,-1.412850502,-1.412850502,-1.412850502,-1.412850502,-1.412850502,-1.412850502,-1.412850502,-0.412850502,-1.412850502,-1.412850502,-1.015472687,-1.015472687,-1.412850502,-1.412850502,-1.412850502,-1.015472687,0.980003372,1.173186268,-1.015472687,0.914343157,-1.015472687,-1.412850502,-1.412850502
LMB026-LIV-08192021,8/19/2021 0:00,Largemouth Bass,M,Liver,27,306.1,0.04225,0.04225,0.04225,0.04225,0.04225,0.219,0.04225,0.1055,12.5,4.48,5840,0.04225,15.6,27,33.6,25.8,15.4,1.11,28,31.2,13.4,0.1055,1.74,7.65,0.04225,0.04225,10.3,0.04225,0.04225,0.04225,0.04225,0.04225,0.04225,0.04225,0.4225,0.04225,1.34,0.1055,0.1055,0.04225,0.04225,0.04225,0.1055,0.1055,30.3,0.1055,10.3,0.1055,0.04225,0.04225,6112.135,-1.374173287,-1.374173287,-1.374173287,-1.374173287,-1.374173287,-0.659555885,-1.374173287,-0.97674754,1.096910013,0.651278014,3.766412847,-1.374173287,1.193124598,1.431363764,1.526339277,1.411619706,1.187520721,0.045322979,1.447158031,1.494154594,1.127104798,-0.97674754,0.240549248,0.883661435,-1.374173287,-1.374173287,1.012837225,-1.374173287,-1.374173287,-1.374173287,-1.374173287,-1.374173287,-1.374173287,-1.374173287,-0.374173287,-1.374173287,0.127104798,-0.97674754,-0.97674754,-1.374173287,-1.374173287,-1.374173287,-0.97674754,-0.97674754,1.481442629,-0.97674754,1.012837225,-0.97674754,-1.374173287,-1.374173287
LMB026-MU-08192021,8/19/2021 0:00,Largemouth Bass,M,Muscle,27,306.1,0.03875,0.03875,0.03875,0.03875,0.03875,0.03875,0.03875,0.097,1.2,0.097,838,0.03875,1.92,3.62,4.45,3.82,2.84,0.03875,3.96,5.52,1.56,0.097,0.198,1.41,0.03875,0.03875,0.329,0.03875,0.03875,0.03875,0.03875,0.03875,0.03875,0.03875,0.3875,0.03875,0.03875,0.097,0.097,0.03875,0.03875,0.03875,0.097,0.794,1.18,0.097,0.946,0.097,0.03875,0.03875,873.87925,-1.411728293,-1.411728293,-1.411728293,-1.411728293,-1.411728293,-1.411728293,-1.411728293,-1.013228266,0.079181246,-1.013228266,2.923244019,-1.411728293,0.283301229,0.558708571,0.648360011,0.582063363,0.45331834,-1.411728293,0.597695186,0.741939078,0.193124598,-1.013228266,-0.70333481,0.149219113,-1.411728293,-1.411728293,-0.482804102,-1.411728293,-1.411728293,-1.411728293,-1.411728293,-1.411728293,-1.411728293,-1.411728293,-0.411728293,-1.411728293,-1.411728293,-1.013228266,-1.013228266,-1.411728293,-1.411728293,-1.411728293,-1.013228266,-0.100179498,0.071882007,-1.013228266,-0.024108864,-1.013228266,-1.411728293,-1.411728293
LMB026-STO-08192021,8/19/2021 0:00,Largemouth Bass,M,Stomach,27,306.1,0.0765,0.0765,0.0765,0.0765,0.0765,0.0765,0.0765,0.191,3.49,1.55,1920,0.0765,3.58,7.54,8.81,8.03,9.38,0.275,15.4,19.1,5.42,0.191,1.33,4.12,0.0765,0.0765,5.52,0.0765,0.0765,0.0765,0.0765,0.0765,0.0765,0.0765,0.765,0.0765,1.54,0.191,0.191,0.0765,0.0765,0.0765,0.191,12.2,25.4,0.191,3.05,0.191,0.0765,0.0765,2059.5965,-1.116338565,-1.116338565,-1.116338565,-1.116338565,-1.116338565,-1.116338565,-1.116338565,-0.718966633,0.542825427,0.190331698,3.283301229,-1.116338565,0.553883027,0.877371346,0.944975908,0.904715545,0.972202838,-0.560667306,1.187520721,1.281033367,0.733999287,-0.718966633,0.123851641,0.614897216,-1.116338565,-1.116338565,0.741939078,-1.116338565,-1.116338565,-1.116338565,-1.116338565,-1.116338565,-1.116338565,-1.116338565,-0.116338565,-1.116338565,0.187520721,-0.718966633,-0.718966633,-1.116338565,-1.116338565,-1.116338565,-0.718966633,1.086359831,1.404833717,-0.718966633,0.484299839,-0.718966633,-1.116338565,-1.116338565
LMB027-GON-08192021,8/19/2021 0:00,Largemouth Bass,F,Gonad,28,399.9,0.444,0.111,0.0444,0.0444,0.0444,0.293,0.0444,0.111,15.1,5.24,5630,0.0444,16.4,34.3,37.6,27.4,27.3,0.837,74.4,91.1,27.7,0.222,1.16,6.64,0.0444,0.0444,6.62,0.111,0.222,0.0444,0.0444,0.0444,0.222,0.222,0.444,0.222,0.111,0.111,0.444,0.444,0.0444,0.0444,0.0444,24.2,14.1,0.222,12.2,0.0444,0.0444,0.0444,6056.9634,-0.35261703,-0.954677021,-1.35261703,-1.35261703,-1.35261703,-0.53313238,-1.35261703,-0.954677021,1.178976947,0.719331287,3.750508395,-1.35261703,1.214843848,1.53529412,1.575187845,1.437750563,1.436162647,-0.077274542,1.871572936,1.959518377,1.442479769,-0.653647026,0.064457989,0.822168079,-1.35261703,-1.35261703,0.820857989,-0.954677021,-0.653647026,-1.35261703,-1.35261703,-1.35261703,-0.653647026,-0.653647026,-0.35261703,-0.653647026,-0.954677021,-0.954677021,-0.35261703,-0.35261703,-1.35261703,-1.35261703,-1.35261703,1.383815366,1.149219113,-0.653647026,1.086359831,-1.35261703,-1.35261703,-1.35261703
LMB027-LIV -08192021,8/19/2021 0:00,Largemouth Bass,F,Liver,28,399.9,0.429,0.1075,0.0429,0.0429,0.0429,0.0429,0.0429,0.1075,16.1,9.07,6950,0.0429,15.5,27.4,31,20.4,15.9,0.659,124,144,36.6,0.2145,1.67,7.03,0.0429,0.0429,27.7,0.1075,0.2145,0.0429,0.0429,0.0429,0.2145,0.2145,0.429,0.2145,0.1075,0.1075,0.429,0.429,0.0429,0.0429,0.0429,,,0.2145,20.7,0.0429,0.0429,0.0429,7451.9988,-0.367542708,-0.968591536,-1.367542708,-1.367542708,-1.367542708,-1.367542708,-1.367542708,-0.968591536,1.206825876,0.957607287,3.841984805,-1.367542708,1.190331698,1.437750563,1.491361694,1.309630167,1.201397124,-0.181114585,2.093421685,2.158362492,1.563481085,-0.668572703,0.222716471,0.846955325,-1.367542708,-1.367542708,1.442479769,-0.968591536,-0.668572703,-1.367542708,-1.367542708,-1.367542708,-0.668572703,-0.668572703,-0.367542708,-0.668572703,-0.968591536,-0.968591536,-0.367542708,-0.367542708,-1.367542708,-1.367542708,-1.367542708,#NUM!,#NUM!,-0.668572703,1.315970345,-1.367542708,-1.367542708,-1.367542708
LMB027-MU-08192021,8/19/2021 0:00,Largemouth Bass,F,Muscle,28,399.9,0.4165,0.104,0.04165,0.04165,0.04165,0.04165,0.04165,0.104,1.84,0.485,753,0.04165,2.32,4.88,5.43,4.01,3.17,0.04165,7.17,10.1,3.39,0.208,0.04165,1.73,0.04165,0.04165,0.313,0.104,0.208,0.916,0.04165,0.04165,0.208,0.208,0.4165,0.208,0.104,0.104,0.4165,0.4165,0.04165,0.04165,0.04165,1.38,0.208,0.208,1.47,0.04165,0.04165,0.04165,805.9957,-0.380384994,-0.982966661,-1.380384994,-1.380384994,-1.380384994,-1.380384994,-1.380384994,-0.982966661,0.264817823,-0.314258261,2.876794976,-1.380384994,0.365487985,0.688419822,0.73479983,0.603144373,0.501059262,-1.380384994,0.855519156,1.004321374,0.530199698,-0.681936665,-1.380384994,0.238046103,-1.380384994,-1.380384994,-0.504455662,-0.982966661,-0.681936665,-0.038104526,-1.380384994,-1.380384994,-0.681936665,-0.681936665,-0.380384994,-0.681936665,-0.982966661,-0.982966661,-0.380384994,-0.380384994,-1.380384994,-1.380384994,-1.380384994,0.139879086,-0.681936665,-0.681936665,0.167317335,-1.380384994,-1.380384994,-1.380384994
