"","SppAlias","PFAA","C_B_re","C_WTO","C_s","k1","k2","ke","kg","kd","Total Elimination","RMR","Gill_uptake","Diet_up%","Gill_up%","Dietary_uptake","Total Elimination.1","G_V","G_D","log_BAF_re","log_ngkg_re","log_ngkg_re_max","log_ngkg_re_min","logngkg_re_Up","logngkg_re_Lo","Obs_ngg","Obs_logngkg","Obs_ngg_max","Obs_logngkg_max","Obs_ngg_min","Obs_logngkg_min","Obs_logngkg_Up","Obs_logngkg_Lo","temperature","pH","env_DO","runID","WB","iteration","loc","Seasonality"
"2940","Fal","PFUA",0,0,0,19.569982405687,0.00830631264486911,0.00201189076682265,0.00103401242249107,0.0446114831653815,0.0113522158341828,NA,0,NA,NA,0,0.0113522158341828,581.223367792925,0.270642997869981,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",4.55,5,"JBA","Summer"
"2941","Mad","PFUA",0,0,0,15.6229542804303,0.00663103011538935,0.00198547781632982,0.000909126793354268,0.0405061239984773,0.00952563472507344,NA,0,NA,NA,0,0.00952563472507344,883.125222379418,0.467710711769084,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,5,"JBA","Summer"
"2942","Mad","PFHxS",42284.1956879524,1.88157296679448,1,0.0805622316027413,0.000239573561066497,0.00115893358954445,0.000909126793354268,0.0301365562548671,0.00230763394396521,NA,0.139457019758086,0.900176944263677,0.0918808987116701,1.36629044406602,0.00230763394396521,883.125222379418,0.467710711769084,1.35165700925752,4.6261780740403,NA,NA,NA,NA,42.2666666666667,4.62599799882605,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,5,"JBA","Summer"
"2943","Mad","PFNA",4388.2093225821,0.0125597942295671,0.027725815076307,0.494692893044175,0.00217843127489444,0.00126304681439705,0.000909126793354268,0.0281922623029402,0.00435060488264575,NA,0.00372794456607844,0.848562761249119,0.139719051738874,0.0226411136878265,0.00435060488264575,883.125222379418,0.467710711769084,2.54330481144014,3.64228733573816,NA,NA,NA,NA,0.363166666666667,2.56010597986261,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,5,"JBA","Summer"
"2944","Mad","PFDA",0,0,0,3.77316780924232,0.00492670795562693,0.00160236494683569,0.000909126793354268,0.035105307465347,0.00743819969581689,NA,0,NA,NA,0,0.00743819969581689,883.125222379418,0.467710711769084,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,5,"JBA","Summer"
"2945","Mad","PFOA",5240.2224628114,0.351401552684605,0.449937967585922,0.0689946168971796,0.000654895999699977,0.000311222489021634,0.000909126793354268,0.00745312681571982,0.00187524528207588,NA,0.0193958524036387,0.571849670255259,0.400455629013506,0.0276972303489993,0.00187524528207588,883.125222379418,0.467710711769084,1.17354604833499,3.71934972444949,NA,NA,NA,NA,0.939,2.97266559226611,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,5,"JBA","Summer"
"2946","Mad","PFOS",1813207.7289636,1.30865728636621,2,6.89946168971796,0.00655986534822689,0.00175225053044406,0.000909126793354268,0.0389398872038695,0.00922124267202521,NA,3.61161232490159,0.816544231222358,0.181886905906942,16.2135981950167,0.00922124267202521,883.125222379418,0.467710711769084,3.14162163402644,6.2584475616105,NA,NA,NA,NA,542.333333333333,5.7342662982172,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,5,"JBA","Summer"
"2947","Min","PFDA",0,0,0,5.27207889944272,0.00688386903782928,0.00108306006534468,0.00110062453284467,0.0405166779940337,0.00906755363601863,NA,0,NA,NA,0,0.00906755363601863,474.487100949844,0.207570058030973,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,5,"JBA","Summer"
"2948","Min","PFHxS",19764.8893638613,1.88157296679448,1,0.112566008934047,0.000334745439380991,0.000852745122687171,0.00110062453284467,0.034782009724109,0.00228811509491283,NA,0.19485706663903,0.787180587439025,0.200305328753627,0.765769443768623,0.00228811509491283,474.487100949844,0.207570058030973,1.02137332289196,4.29589438767474,NA,NA,NA,NA,154.066666666667,5.18770868642343,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,5,"JBA","Summer"
"2949","Min","PFOS",1084503.45337008,1.30865728636621,2,9.6403097425926,0.00916580693836599,0.00116176283074647,0.00110062453284467,0.0449423458979974,0.0114281943019571,NA,5.0463446349884,0.661817971494862,0.336086814705929,9.93719903208416,0.0114281943019571,474.487100949844,0.207570058030973,2.91840501168655,6.03523093927062,NA,NA,NA,NA,1613.33333333333,6.20772410692475,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,5,"JBA","Summer"
"2950","Min","PFUA",0,0,0,21.8292564160709,0.00926524228985552,0.00130174367354066,0.00110062453284467,0.0467500130700389,0.0116676104962408,NA,0,NA,NA,0,0.0116676104962408,474.487100949844,0.207570058030973,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,5,"JBA","Summer"
"2951","Min","PFNA",2362.83308950971,0.0125597942295671,0.027725815076307,0.691212290302611,0.00304382474856408,0.000865282521420777,0.00110062453284467,0.0325380090967471,0.00500973180282953,NA,0.00520889048108914,0.685165918112873,0.296840357559488,0.0120231435447911,0.00500973180282953,474.487100949844,0.207570058030973,2.27445051986286,3.37343304416088,NA,NA,NA,NA,3.03,3.4814426285023,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,5,"JBA","Summer"
"2952","Min","PFOA",3387.26559671639,0.351401552684605,0.449937967585922,0.0964030974259259,0.000915056937804475,0.000221519912456965,0.00110062453284467,0.00860200240488716,0.00223720138310611,NA,0.0271009584952605,0.329633883285259,0.638453328465056,0.0139922431151274,0.00223720138310611,474.487100949844,0.207570058030973,0.984045575052129,3.52984925116663,NA,NA,NA,NA,12.4433333333333,4.09493673520664,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,5,"JBA","Summer"
"2953","Phy","PFOA",12480.4883175283,0.351401552684605,0.449937967585922,568.290798312902,12.7206702188445,0,0.08,0,12.8006702188445,NA,159.758615122822,0,1,0,12.8006702188445,NA,NA,1.55042790197702,4.09623157809152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",NA,5,"JBA","Summer"
"2954","Phy","PFOS",474062.841617006,1.30865728636621,2,7546.93510900909,8.25336912587369,0,0.08,0,8.33336912587369,NA,3950.5406480551,0,1,0,8.33336912587369,NA,NA,2.55900998784218,5.67583591542625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",NA,5,"JBA","Summer"
"2955","Phy","PFUA",0,0,0,10736.4360669518,4.33922214091689,0,0.08,0,4.41922214091689,NA,0,NA,NA,0,4.41922214091689,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",NA,5,"JBA","Summer"
"2956","Phy","PFHxS",130876.990200241,1.88157296679448,1,1120.50004663518,14.7403162856192,0,0.08,0,14.8203162856192,NA,1939.63838927746,0,1,0,14.8203162856192,NA,NA,1.84234223411738,5.11686329890016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",NA,5,"JBA","Summer"
"2957","Phy","PFNA",1185.18157039694,0.0125597942295671,0.027725815076307,1780.60787864424,11.2418442395256,0,0.08,0,11.3218442395256,NA,13.4184411355906,0,1,0,11.3218442395256,NA,NA,1.97480236527244,3.07378488957047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",NA,5,"JBA","Summer"
"2958","Phy","PFDA",0,0,0,5292.89323402379,8.68254649532456,0,0.08,0,8.76254649532456,NA,0,NA,NA,0,8.76254649532456,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",NA,5,"JBA","Summer"
"2959","Pum","PFDA",0,0,0,3.16492564202209,0.00413251281889024,0.00211162150243242,0.000822242856175449,0.0325577601800972,0.00706637717749811,NA,0,NA,NA,0,0.00706637717749811,1224.05637668476,0.716771612580294,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.31,5,"JBA","Summer"
"2960","Pum","PFHxS",59394.2415143354,1.88157296679448,1,0.0675754393837149,0.00020095382577807,0.00146696623694576,0.000822242856175449,0.0279495848930681,0.00249016291889928,NA,0.116976270366565,0.932701388299944,0.0642293014740647,1.69866287294281,0.00249016291889928,1224.05637668476,0.716771612580294,1.49922327582503,4.77374434060781,NA,NA,NA,NA,13.8786363636364,4.14234679689397,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.31,5,"JBA","Summer"
"2961","Pum","PFNA",5135.58030857297,0.0125597942295671,0.027725815076307,0.414947413228355,0.00182726381381929,0.00165440983584802,0.000822242856175449,0.0261463858677088,0.00430391650584275,NA,0.00312699247574356,0.889288998753909,0.105805240901959,0.0262822520336373,0.00430391650584275,1224.05637668476,0.716771612580294,2.61160700066963,3.71058952496765,NA,NA,NA,NA,0.485877272727273,2.68652658508899,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.31,5,"JBA","Summer"
"2962","Pum","PFOA",6600.42601307596,0.351401552684605,0.449937967585922,0.0578725472120529,0.000549325459957309,0.000400438571157237,0.000822242856175449,0.00691226293054372,0.00177200688729,NA,0.0162692023585028,0.678176948830528,0.309971941686061,0.0355948282137435,0.00177200688729,1224.05637668476,0.716771612580294,1.27376829111786,3.81957196723236,NA,NA,NA,NA,0.885306818181818,2.94709380894721,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.31,5,"JBA","Summer"
"2963","Pum","PFOS",2360777.00437181,1.30865728636621,2,5.78725472120529,0.0055024019864583,0.00232878210595903,0.000822242856175449,0.0361140693690001,0.00865342694859277,NA,3.02941322358503,0.872396401548816,0.126998013838851,20.8101616330277,0.00865342694859277,1224.05637668476,0.716771612580294,3.25622903859478,6.37305496617884,NA,NA,NA,NA,759.903409090909,5.88075839285348,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.31,5,"JBA","Summer"
"2964","Pum","PFUA",0,0,0,13.1045029285888,0.00556209485138981,0.00265147476474957,0.000822242856175449,0.0375666463616506,0.00903581247231483,NA,0,NA,NA,0,0.00903581247231483,1224.05637668476,0.716771612580294,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.31,5,"JBA","Summer"
"2965","Swa","PFDA",0,0,0,6.15449696895361,0.00803606166297554,0.000259662612659886,0.00120238979329998,0.0432950652893869,0.0094981140689354,NA,0,NA,NA,0,0.0094981140689354,355.962797663803,0.142540676491212,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",2.14,5,"JBA","Summer"
"2966","Swa","PFHxS",12845.0431119815,1.88157296679448,1,0.131406827174955,0.000390773702620256,6.75359514984011e-05,0.00120238979329998,0.0371671483561198,0.00166069944741864,NA,0.22747141097146,0.670891335945227,0.313730299953059,0.48643245111748,0.00166069944741864,355.962797663803,0.142540676491212,0.834214501450125,4.1087355662329,NA,NA,NA,NA,44.0875,4.64431547267555,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",2.14,5,"JBA","Summer"
"2967","Swa","PFNA",1351.60511579011,0.0125597942295671,0.027725815076307,0.806904453956593,0.00355328714656448,0.000184623750114906,0.00120238979329998,0.0347692678170153,0.00494030068997936,NA,0.00608073234276959,0.392803169014256,0.579629439716331,0.00412078954329221,0.00494030068997936,355.962797663803,0.142540676491212,2.03186730260123,3.13084982689926,NA,NA,NA,NA,3.1325,3.49589107966619,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",2.14,5,"JBA","Summer"
"2968","Swa","PFOA",3097.23216646428,0.351401552684605,0.449937967585922,0.112538636507947,0.00106821526338176,3.10944250313614e-05,0.00120238979329998,0.0091918753999006,0.0023016994817131,NA,0.0316370012847208,0.258669712776921,0.713354140325184,0.0114719093544636,0.0023016994817131,355.962797663803,0.142540676491212,0.945170084888137,3.49097376100264,NA,NA,NA,NA,2.70375,3.43196653244715,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",2.14,5,"JBA","Summer"
"2969","Swa","PFOS",544728.882315963,1.30865728636621,2,11.2538636507947,0.0106999405919647,0.000323125295412232,0.00120238979329998,0.048024218574843,0.0122254556806769,NA,5.89098026655375,0.277760648350204,0.718723860149942,2.27664975240263,0.0122254556806769,355.962797663803,0.142540676491212,2.61935447522332,5.73618040280738,NA,NA,NA,NA,527.375,5.72211953838994,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",2.14,5,"JBA","Summer"
"2970","Swa","PFUA",0,0,0,25.4829442065863,0.0108160190082823,0.000391522412499561,0.00120238979329998,0.0499558445646772,0.0124099312140819,NA,0,NA,NA,0,0.0124099312140819,355.962797663803,0.142540676491212,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",2.14,5,"JBA","Summer"
"2971","Bas","PFUA",0,0,0,12.9418100466378,0.0054930412408875,1.46425773119151e-05,0.000816394002288563,0.0373660507223771,0.00632407782048798,NA,0,NA,NA,0,0.00632407782048798,1252.78748689059,0.738851376283803,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.83,6,"JBA","Summer"
"2972","Bas","PFOA",4125.71023046568,0.582682013265789,1,0.057154057427047,0.000542505564330859,1.16290283252116e-06,0.000816394002288563,0.00687535333291739,0.00136006246945194,NA,0.0266421129983202,0.0231045665193311,0.865250682148554,0.00071141749401076,0.00136006246945194,1252.78748689059,0.738851376283803,0.850067109888259,3.61549872200624,NA,NA,NA,NA,0.7455,2.87244764778901,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.83,6,"JBA","Summer"
"2973","Bas","PFOS",324018.733788983,1.05285772994859,1,5.7154057427047,0.00543408946505189,1.2084588183095e-05,0.000816394002288563,0.0359212300944452,0.00626256805552355,NA,2.40700364639969,0.0274724537771226,0.965324473930956,0.0685016263472572,0.00626256805552355,1252.78748689059,0.738851376283803,2.48820043051882,5.5105701205337,NA,NA,NA,NA,1680,6.22530928172586,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.83,6,"JBA","Summer"
"2974","Bas","PFDA",0,0,0,3.12563297471017,0.00408120752147696,9.71114234971291e-06,0.000816394002288563,0.0323839106260601,0.00490731266611524,NA,0,NA,NA,0,0.00490731266611524,1252.78748689059,0.738851376283803,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.83,6,"JBA","Summer"
"2975","Bas","PFHxS",6741.08663107768,1.95336211203132,4,0.0667364878384064,0.000198458976699622,2.52578232963917e-06,0.000816394002288563,0.0278003417374486,0.00101737876131782,NA,0.119931684686895,0.0971420667638913,0.616873537911421,0.0188862238448511,0.00101737876131782,1252.78748689059,0.738851376283803,0.537947148616714,3.82872990838152,NA,NA,NA,NA,36.55,4.56288738129388,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.83,6,"JBA","Summer"
"2976","Bas","PFNA",1641.21244927026,0.0235722133080661,0.0445599495426581,0.409795825954569,0.00180457826690652,6.90475806331073e-06,0.000816394002288563,0.0260067713027745,0.0026278770272584,NA,0.00579587677329375,0.0433998772604097,0.869657955066518,0.000289240544643979,0.0026278770272584,1252.78748689059,0.738851376283803,1.8427644401804,3.21516480260932,NA,NA,NA,NA,1.485,3.17172645365323,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",14.83,6,"JBA","Summer"
"2977","Dac","PFNA",2210.03611578655,0.0235722133080661,0.0445599495426581,0.56150790423555,0.0024726580811783,0.000530332530834176,0.00097738253266876,0.0297652828891723,0.00398037314468124,NA,0.00794159045568333,0.355036114860202,0.604575389816043,0.00466368871226232,0.00398037314468124,697.978285413392,0.343840336823197,1.97199900843205,3.34439937086097,NA,NA,NA,NA,2.73683333333333,3.43724835071025,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",6.03,6,"JBA","Summer"
"2978","Dac","PFOA",4135.53120742428,0.582682013265789,1,0.078313279374342,0.000743348621850814,0.000135539051866735,0.00097738253266876,0.00786898283276968,0.00185627020638631,NA,0.0365053914330302,0.0617066556421763,0.863813056937957,0.00260776981795801,0.00185627020638631,697.978285413392,0.343840336823197,0.851099690316116,3.6165313024341,NA,NA,NA,NA,2.284,3.35869609957381,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",6.03,6,"JBA","Summer"
"2979","Dac","PFDA",0,0,0,4.28278549921982,0.00559212694955303,0.000664216273688674,0.00097738253266876,0.0370640495746398,0.00723372575591047,NA,0,NA,NA,0,0.00723372575591047,697.978285413392,0.343840336823197,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",6.03,6,"JBA","Summer"
"2980","Dac","PFHxS",11534.2730246066,1.95336211203132,4,0.091443257956315,0.000271931232641912,0.000521015905407715,0.00097738253266876,0.03181806101946,0.00177032967071839,NA,0.164332051853166,0.532240595872179,0.357124714595934,0.244912171083393,0.00177032967071839,697.978285413392,0.343840336823197,0.771207467497057,4.06199022726186,NA,NA,NA,NA,49.8666666666667,4.69781033880878,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",6.03,6,"JBA","Summer"
"2981","Dac","PFUA",0,0,0,17.7330469859588,0.00752664102389399,0.000799463307238177,0.00097738253266876,0.0427662110476613,0.00930348686380093,NA,0,NA,NA,0,0.00930348686380093,697.978285413392,0.343840336823197,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",6.03,6,"JBA","Summer"
"2982","Dac","PFOS",952741.961960964,1.05285772994859,1,7.8313279374342,0.00744586448591118,0.000713119166041015,0.00097738253266876,0.0411125842204851,0.00913636618462096,NA,3.29810966187598,0.686571477599771,0.31187345902577,7.26059867650735,0.00913636618462096,697.978285413392,0.343840336823197,2.95660560341387,5.97897529342875,NA,NA,NA,NA,756.933333333333,5.87905763083371,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",6.03,6,"JBA","Summer"
"2983","Dar","PFUA",0,0,0,20.9795579382623,0.00890459499522653,0.00233125687845589,0.00107593557981841,0.0459612727822789,0.0123117874535008,NA,0,NA,NA,0,0.0123117874535008,510.794720037326,0.228580729970534,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.73,6,"JBA","Summer"
"2984","Dar","PFHxS",25963.2114791701,1.95336211203132,4,0.108184404511927,0.000321715554859317,0.00153440082841192,0.00107593557981841,0.0341951869500155,0.00293205196308965,NA,0.194417451535367,0.811210201906517,0.155887747601497,1.01171145610061,0.00293205196308965,510.794720037326,0.228580729970534,1.12357565106843,4.41435841083324,NA,NA,NA,NA,44.4,4.64738297011462,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.73,6,"JBA","Summer"
"2985","Dar","PFOS",1454463.74707446,1.05285772994859,1,9.26506303891403,0.00880903014052308,0.00208157707604505,0.00107593557981841,0.0441841035680308,0.0119665427963865,NA,3.90191729559265,0.811619309591383,0.187742907638237,16.8681281299523,0.0119665427963865,510.794720037326,0.228580729970534,3.14033321078873,6.16270290080361,NA,NA,NA,NA,662,5.8208579894397,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.73,6,"JBA","Summer"
"2986","Dar","PFDA",0,0,0,5.06686451511556,0.0066159161157787,0.00194215586322978,0.00107593557981841,0.039833103077975,0.00963400755882689,NA,0,NA,NA,0,0.00963400755882689,510.794720037326,0.228580729970534,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.73,6,"JBA","Summer"
"2987","Dar","PFNA",4756.21080711225,0.0235722133080661,0.0445599495426581,0.664307020616908,0.00292534461317719,0.00155250971460141,0.00107593557981841,0.0319890458564661,0.00555378990759701,NA,0.00939551207521658,0.737788214630287,0.250796965713983,0.0276394814417998,0.00555378990759701,510.794720037326,0.228580729970534,2.30486073295774,3.67726109538666,NA,NA,NA,NA,2.69,3.42975228000241,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.73,6,"JBA","Summer"
"2988","Dar","PFOA",5837.64834715,0.582682013265789,1,0.0926506303891403,0.00087943856985181,0.000398076008725039,0.00107593557981841,0.00845687419193932,0.00235345015839526,NA,0.043188684676391,0.360429525831531,0.604084337366383,0.0257687150225811,0.00235345015839526,510.794720037326,0.228580729970534,1.00080631794955,3.76623793006754,NA,NA,NA,NA,3.7,3.568201724067,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.73,6,"JBA","Summer"
"2989","Fal","PFDA",0,0,0,4.72643178205235,0.00617140563039026,0.0016488254142677,0.00103401242249107,0.0386632854099973,0.00885424346714902,NA,0,NA,NA,0,0.00885424346714902,581.223367792925,0.270642997869981,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",4.55,6,"JBA","Summer"
"2990","Fal","PFOA",6971.30607882607,0.582682013265789,1,0.0864256154456166,0.000820350809560863,0.000328881430952562,0.00103401242249107,0.0082085129024302,0.00218324466300449,NA,0.0402869212844694,0.442026627140416,0.506385063380597,0.0351667006415256,0.00218324466300449,581.223367792925,0.270642997869981,1.07788253896266,3.84331415108065,NA,NA,NA,NA,1.935,3.28668096935493,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",4.55,6,"JBA","Summer"
"2991","Fal","PFOS",1292470.36456882,1.05285772994859,1,8.64256154456166,0.00821716860615047,0.00178556546835284,0.00103401242249107,0.0428865058163201,0.0110367464969944,NA,3.63975509149927,0.785456765438805,0.213286677443644,13.4038857720677,0.0110367464969944,581.223367792925,0.270642997869981,3.08905090380001,6.11142059381489,NA,NA,NA,NA,729.25,5.86287643779377,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",4.55,6,"JBA","Summer"
"2992","Fal","PFHxS",36006.2374502223,1.95336211203132,4,0.100915705616793,0.000300100114919493,0.00124623790550632,0.00103401242249107,0.0331909434750439,0.00258035044291688,NA,0.18135492259189,0.845916598380438,0.112796251090316,1.36007303199858,0.00258035044291688,581.223367792925,0.270642997869981,1.26559498143485,4.55637774119965,NA,NA,NA,NA,19.275,4.28499438672299,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",4.55,6,"JBA","Summer"
"2993","Fal","PFNA",4853.09044197963,0.0235722133080661,0.0445599495426581,0.619673529046918,0.00272879642073101,0.00130862239573694,0.00103401242249107,0.0310495922831056,0.00507143123895902,NA,0.00876424596483364,0.730807446786466,0.249498967740536,0.0256713535714082,0.00507143123895902,581.223367792925,0.270642997869981,2.31361802245461,3.68601838488353,NA,NA,NA,NA,0.699875,2.84502048050304,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",4.55,6,"JBA","Summer"
"2994","Fal","PFUA",0,0,0,19.569982405687,0.00830631264486911,0.00201189076682265,0.00103401242249107,0.0446114831653815,0.0113522158341828,NA,0,NA,NA,0,0.0113522158341828,581.223367792925,0.270642997869981,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",4.55,6,"JBA","Summer"
"2995","Mad","PFUA",0,0,0,15.6229542804303,0.00663103011538935,0.00198547781632982,0.000909126793354268,0.0405061239984773,0.00952563472507344,NA,0,NA,NA,0,0.00952563472507344,883.125222379418,0.467710711769084,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,6,"JBA","Summer"
"2996","Mad","PFHxS",44278.3806008631,1.95336211203132,4,0.0805622316027413,0.000239573561066497,0.00115893358954445,0.000909126793354268,0.0301365562548671,0.00230763394396521,NA,0.144777834003608,0.878571610031029,0.0910905395546036,1.39638754297978,0.00230763394396521,883.125222379418,0.467710711769084,1.35540896922214,4.64619172898695,NA,NA,NA,NA,42.2666666666667,4.62599799882605,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,6,"JBA","Summer"
"2997","Mad","PFNA",5920.65919220118,0.0235722133080661,0.0445599495426581,0.494692893044175,0.00217843127489444,0.00126304681439705,0.000909126793354268,0.0281922623029402,0.00435060488264575,NA,0.00699660383809298,0.79168874941298,0.194352772606643,0.0285004040252553,0.00435060488264575,883.125222379418,0.467710711769084,2.39996970030715,3.77237006273607,NA,NA,NA,NA,0.363166666666667,2.56010597986261,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,6,"JBA","Summer"
"2998","Mad","PFDA",0,0,0,3.77316780924232,0.00492670795562693,0.00160236494683569,0.000909126793354268,0.035105307465347,0.00743819969581689,NA,0,NA,NA,0,0.00743819969581689,883.125222379418,0.467710711769084,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,6,"JBA","Summer"
"2999","Mad","PFOA",8123.52888102375,0.582682013265789,1,0.0689946168971796,0.000654895999699977,0.000311222489021634,0.000909126793354268,0.00745312681571982,0.00187524528207588,NA,0.0321615378225203,0.531955930089798,0.428338719795012,0.0399415695449726,0.00187524528207588,883.125222379418,0.467710711769084,1.14431311670827,3.90974472882625,NA,NA,NA,NA,0.939,2.97266559226611,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,6,"JBA","Summer"
"3000","Mad","PFOS",1681421.02770443,1.05285772994859,1,6.89946168971796,0.00655986534822689,0.00175225053044406,0.000909126793354268,0.0389398872038695,0.00922124267202521,NA,2.90566062900149,0.84135071217933,0.15780337408581,15.4919351612373,0.00922124267202521,883.125222379418,0.467710711769084,3.20330678434906,6.22567647436394,NA,NA,NA,NA,542.333333333333,5.7342662982172,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",8.66,6,"JBA","Summer"
"3001","Min","PFDA",0,0,0,5.27207889944272,0.00688386903782928,0.00108306006534468,0.00110062453284467,0.0405166779940337,0.00906755363601863,NA,0,NA,NA,0,0.00906755363601863,474.487100949844,0.207570058030973,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,6,"JBA","Summer"
"3002","Min","PFHxS",21028.482624842,1.95336211203132,4,0.112566008934047,0.000334745439380991,0.000852745122687171,0.00110062453284467,0.034782009724109,0.00228811509491283,NA,0.202291602797999,0.757499291337179,0.195452238955334,0.784006090602854,0.00228811509491283,474.487100949844,0.207570058030973,1.03202517619145,4.32280793595626,NA,NA,NA,NA,154.066666666667,5.18770868642343,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,6,"JBA","Summer"
"3003","Min","PFOS",980538.506642585,1.05285772994859,1,9.6403097425926,0.00916580693836599,0.00116176283074647,0.00110062453284467,0.0449423458979974,0.0114281943019571,NA,4.05994985263493,0.69977911764116,0.299062199356899,9.49992386752202,0.0114281943019571,474.487100949844,0.207570058030973,2.96909496346472,5.9914646534796,NA,NA,NA,NA,1613.33333333333,6.20772410692475,NA,NA,NA,NA,NA,NA,20.365,8,6.449,"default",3.33,6,"JBA","Summer"
