"","SppAlias","PFAA","C_B_re","C_WTO","C_s","k1","k2","ke","kg","kd","Total Elimination","RMR","Gill_uptake","Dietary_uptake","Sediment_uptake","Gill_up%","Diet_up%","Sed_up%","G_V","G_D","log_BAF_re","log_ngkg_re","log_ngkg_re_max","log_ngkg_re_min","logngkg_re_Up","logngkg_re_Lo","Obs_ngg","Obs_logngkg","Obs_ngg_max","Obs_logngkg_max","Obs_ngg_min","Obs_logngkg_min","Obs_logngkg_Up","Obs_logngkg_Lo","temperature","pH","env_DO","runID","WB","iteration","loc","Seasonality"
"604","Dac","PFHxS",7417.41616365848,0.98082325738389,0.175404474567622,0.116302334029847,0.000345856411491556,0.000840630565972768,0.00112135393201605,0.0513366950323984,0.00230784090948038,NA,0.104946271376144,0.268227357913203,0.00360187440727843,0.278537936639971,0.711902327199,0.0095597361610287,446.568377444325,0.279074615050152,0.878661891012247,3.87025264634496,NA,NA,NA,NA,53.5988669057533,4.72915560868941,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",3.03337866022946,2,"JBA","Summer"
"605","Dac","PFUA",0,0,0,22.5538197131299,0.00957277702093529,0.00128989016546852,0.00112135393201605,0.0690009341833311,0.0119840211184199,NA,0,0,0,NA,NA,NA,446.568377444325,0.279074615050152,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",3.03337866022946,2,"JBA","Summer"
"606","Dac","PFOS",1371380.30617543,1.82111026290222,1.01822568687703,9.96029382627489,0.00947004118111275,0.0011505786328845,0.00112135393201605,0.0663328980615757,0.0117419737460133,NA,7.25551732342034,12.2446176953826,0.0270167442765169,0.371560451388437,0.627056000995182,0.00138354761638091,446.568377444325,0.279074615050152,2.87682166659878,6.13715790845096,NA,NA,NA,NA,949.942856407724,5.97769748119072,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",3.03337866022946,2,"JBA","Summer"
"607","Dar","PFUA",0,0,0,22.8295081506804,0.00968979063430495,0.00351815030800739,0.00112916608325226,0.0693611534145854,0.0143371070255646,NA,0,0,0,NA,NA,NA,436.605139982881,0.270960570227974,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.92988823954947,2,"JBA","Summer"
"608","Dar","PFHxS",23891.9555321301,0.98082325738389,0.175404474567622,0.117723965006772,0.000350084015281677,0.00231559756325941,0.00112916608325226,0.0516046981404515,0.00379484766179335,NA,0.106229090603682,1.15436081912233,0.00271550848876399,0.0840882094480357,0.913762264040314,0.00214952651165019,436.605139982881,0.270960570227974,1.38666094243123,4.37825169776395,NA,NA,NA,NA,44.4,4.64738297011462,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.92988823954947,2,"JBA","Summer"
"609","Dar","PFOS",2302754.96147076,1.82111026290222,1.01822568687703,10.0820442826249,0.00958579899464356,0.00314135310394435,0.00112916608325226,0.0666791888158881,0.0138563181818402,NA,7.34420572564916,30.3635719153196,0.0203683388497383,0.194661188216821,0.804798940598927,0.000539871184251506,436.605139982881,0.270960570227974,3.10191148484719,6.36224772669937,NA,NA,NA,NA,662,5.8208579894397,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.92988823954947,2,"JBA","Summer"
"610","Dar","PFDA",0,0,0,5.5136540572792,0.0071992990192575,0.00293094952837026,0.00112916608325226,0.060112999625974,0.01125941463088,NA,0,0,0,NA,NA,NA,436.605139982881,0.270960570227974,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.92988823954947,2,"JBA","Summer"
"611","Dar","PFNA",6132.25555499479,0.0170360785831511,0.0410192619853187,0.722884752212471,0.00318329770754023,0.0023429260760947,0.00112916608325226,0.0482753627765514,0.00665538986688718,NA,0.00738907286715202,0.0483292941022066,0.0005940659259503,0.13121565677848,0.858234880244939,0.0105494629765817,436.605139982881,0.270960570227974,2.55625061060589,3.78762024530357,NA,NA,NA,NA,2.69,3.42975228000241,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.92988823954947,2,"JBA","Summer"
"612","Dar","PFOA",5395.55830281413,0.45399534857925,0.0943335102689017,0.100820442826249,0.000956986322473369,0.000600745136946884,0.00112916608325226,0.0127624522282837,0.00268689754267251,NA,0.0366176096678539,0.0356076239532071,0.000361178075499951,0.504469208657531,0.490554955410396,0.00497583593207243,436.605139982881,0.270960570227974,1.07498498645295,3.73203638975783,NA,NA,NA,NA,3.7,3.568201724067,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.92988823954947,2,"JBA","Summer"
"613","Fal","PFDA",0,0,0,4.49103269938018,0.00586403988574792,0.00234780204075965,0.00100426278565867,0.0550535791130926,0.00921610471216623,NA,0,0,0,NA,NA,NA,639.069106223883,0.445939078457446,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",5.26506006815471,2,"JBA","Summer"
"614","Fal","PFOA",6302.55092820415,0.45399534857925,0.0943335102689017,0.0821212032519339,0.00077949338540988,0.000468302155023075,0.00100426278565867,0.0116882983347797,0.00225205832609162,NA,0.0298261154368873,0.0390852612982168,0.000551299105494962,0.429383335380449,0.562680041118895,0.0079366235006562,639.069106223883,0.445939078457446,1.14246496040477,3.79951636370964,NA,NA,NA,NA,2.0821188205597,3.31850550982436,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",5.26506006815471,2,"JBA","Summer"
"615","Fal","PFOS",2461609.93617775,1.82111026290222,1.01822568687703,8.21212032519339,0.00780791400537626,0.00254250948234604,0.00100426278565867,0.0610671239085227,0.011354686273381,NA,5.98207064175904,27.0056182564309,0.0310900570936803,0.181171770460088,0.817886642416542,0.000941587123369541,639.069106223883,0.445939078457446,3.1308829944009,6.39121923625308,NA,NA,NA,NA,754.209606051445,5.8774920595315,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",5.26506006815471,2,"JBA","Summer"
"616","Fal","PFHxS",30157.0197333355,0.98082325738389,0.175404474567622,0.0958896170948742,0.000285153682807617,0.00177454803431647,0.00100426278565867,0.0472613802232395,0.00306396450278275,NA,0.0865267052612254,1.20734104213246,0.00414492878269896,0.0666609092879673,0.930145802342223,0.00319328836980921,639.069106223883,0.445939078457446,1.48779766484512,4.47938842017784,NA,NA,NA,NA,16.2831451982027,4.21173829553445,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",5.26506006815471,2,"JBA","Summer"
"617","Fal","PFNA",5335.71200405234,0.0170360785831511,0.0410192619853187,0.588810800667386,0.00259288920703158,0.00186337880572973,0.00100426278565867,0.0442122589185144,0.00546053079841998,NA,0.00601861624246662,0.0331956072953201,0.000906777115770643,0.15001161846478,0.827387322214676,0.0226010593205442,639.069106223883,0.445939078457446,2.49582274572612,3.72719238042381,NA,NA,NA,NA,1.48115638870969,3.17060091616328,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",5.26506006815471,2,"JBA","Summer"
"618","Fal","PFUA",0,0,0,18.5953029606769,0.00789261824132027,0.00286477950136983,0.00100426278565867,0.0635233605151069,0.0117616605283488,NA,0,0,0,NA,NA,NA,639.069106223883,0.445939078457446,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",5.26506006815471,2,"JBA","Summer"
"619","Mad","PFUA",0,0,0,15.654519711002,0.00664442779402099,0.00289225320997038,0.000910175966280155,0.0590054274061922,0.0104468569702715,NA,0,0,0,NA,NA,NA,879.821039537338,0.677398230575922,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",8.61020240451009,2,"JBA","Summer"
"620","Mad","PFHxS",37396.5435449768,0.98082325738389,0.175404474567622,0.0807250037316684,0.000240057607967801,0.00168822303978118,0.000910175966280155,0.043900037990207,0.00283845661402913,NA,0.072842804223428,1.28882438953052,0.00308010523886836,0.0533745729170417,0.944368521910007,0.00225690517295141,879.821039537338,0.677398230575922,1.58124070813211,4.57283146346483,NA,NA,NA,NA,22.4139696042053,4.35051877864711,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",8.61020240451009,2,"JBA","Summer"
"621","Mad","PFNA",6622.15169851084,0.0170360785831511,0.0410192619853187,0.495692396332055,0.00218283269090889,0.00183988517687668,0.000910175966280155,0.0410677774747098,0.00493289383406572,NA,0.00506679277019002,0.0384033337057414,0.000673827969355957,0.1147788600695,0.869956808091106,0.0152643318393939,879.821039537338,0.677398230575922,2.58962949053618,3.82099912523386,NA,NA,NA,NA,0.516126100217341,2.712755821662,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",8.61020240451009,2,"JBA","Summer"
"622","Mad","PFDA",0,0,0,3.78079131401485,0.00493666213299498,0.00233417121204425,0.000910175966280155,0.0511380370853666,0.00818100931131938,NA,0,0,0,NA,NA,NA,879.821039537338,0.677398230575922,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",8.61020240451009,2,"JBA","Summer"
"623","Mad","PFOA",7548.90905308893,0.45399534857925,0.0943335102689017,0.0691340172148401,0.000656219185688948,0.000453359002797474,0.000910175966280155,0.0108569986427394,0.00201975415476658,NA,0.0251092177953082,0.0454576143175934,0.000409671517181722,0.353768029011021,0.640460039487297,0.00577193150168197,879.821039537338,0.677398230575922,1.22083278985313,3.87788419315801,NA,NA,NA,NA,1.11910592673859,3.04887119575159,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",8.61020240451009,2,"JBA","Summer"
"624","Mad","PFOS",3015887.40907547,1.82111026290222,1.01822568687703,6.91340172148401,0.00657311924185624,0.00255251012107368,0.000910175966280155,0.0567238842131528,0.0100358053292101,NA,5.03602673062417,30.4348969793311,0.0231030863861083,0.141883781164645,0.857465318149482,0.000650900685872298,879.821039537338,0.677398230575922,3.21907888230512,6.4794151241573,NA,NA,NA,NA,599.818462920841,5.77801982958162,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",8.61020240451009,2,"JBA","Summer"
"625","Min","PFDA",0,0,0,5.79618629968003,0.00756820756420684,0.00164167930000939,0.00116187508131796,0.0614143145853899,0.0103717619455342,NA,0,0,0,NA,NA,NA,397.908853908379,0.239993369610804,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.54005424142815,2,"JBA","Summer"
"626","Min","PFHxS",15145.21002374,0.98082325738389,0.175404474567622,0.123756410182357,0.000368023120789328,0.00129257283219465,0.00116187508131796,0.0527218269825347,0.00282247103430194,NA,0.111672512128621,0.709269007442801,0.0032366755260408,0.135495591600085,0.860577253392304,0.003927155007611,397.908853908379,0.239993369610804,1.1886845448861,4.18027530021882,NA,NA,NA,NA,127.794867282155,5.10651341128873,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.54005424142815,2,"JBA","Summer"
"627","Min","PFOS",1564784.6861023,1.82111026290222,1.01822568687703,10.5986712870692,0.0100769972557286,0.00176097526977862,0.00116187508131796,0.0681226474093325,0.0129998476068252,NA,7.72053962160356,16.7549639735491,0.0242774803075874,0.315126882065762,0.683882191516046,0.000990926418191729,397.908853908379,0.239993369610804,2.93411834535246,6.19445458720464,NA,NA,NA,NA,3142.19588324778,6.497233255294,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.54005424142815,2,"JBA","Summer"
"628","Min","PFUA",0,0,0,23.9993443543508,0.0101863176648121,0.00197315523963093,0.00116187508131796,0.0708626706754499,0.013321347985761,NA,0,0,0,NA,NA,NA,397.908853908379,0.239993369610804,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.54005424142815,2,"JBA","Summer"
"629","Min","PFNA",3538.79243084614,0.0170360785831511,0.0410192619853187,0.759927019993185,0.00334641716157151,0.00131157675324715,0.00116187508131796,0.0493204187901131,0.00581986899613662,NA,0.00776770585803824,0.0215225134515729,0.00070808051285205,0.258938203298497,0.717457775238866,0.0236040214626373,397.908853908379,0.239993369610804,2.31748545498649,3.54885508968418,NA,NA,NA,NA,2.74923415114172,3.43921173010108,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.54005424142815,2,"JBA","Summer"
"630","Min","PFOA",4735.54475426377,0.45399534857925,0.0943335102689017,0.105986712870692,0.0010060244900527,0.000335775149003169,0.00116187508131796,0.0130387314042828,0.00250367472037383,NA,0.0384939797235991,0.0265276201698251,0.000430496255986776,0.588124475581758,0.405298252163981,0.00657727225426149,397.908853908379,0.239993369610804,1.01831854205395,3.67536994535883,NA,NA,NA,NA,6.63015184906777,3.82152347508004,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",2.54005424142815,2,"JBA","Summer"
"631","Phy","PFOA",16124.2419131854,0.45399534857925,0.0943335102689017,568.290798312902,12.7206702188445,0,0.08,0,12.8006702188445,NA,206.401103259557,0,0,1,0,0,NA,NA,1.55042790197702,4.20747930528189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",NA,2,"JBA","Summer"
"632","Phy","PFOS",659699.613583726,1.82111026290222,1.01822568687703,7546.93510900909,8.25336912587369,0,0.08,0,8.33336912587369,NA,5497.52039218942,0,0,1,0,0,NA,NA,2.55900998784218,5.81934622969436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",NA,2,"JBA","Summer"
"633","Phy","PFUA",0,0,0,10736.4360669518,4.33922214091689,0,0.08,0,4.41922214091689,NA,0,0,0,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",NA,2,"JBA","Summer"
"634","Phy","PFHxS",68223.3419113642,0.98082325738389,0.175404474567622,1120.50004663518,14.7403162856192,0,0.08,0,14.8203162856192,NA,1011.09150518836,0,0,1,0,0,NA,NA,1.84234223411738,4.8339329894501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",NA,2,"JBA","Summer"
"635","Phy","PFNA",1607.577799408,0.0170360785831511,0.0410192619853187,1780.60787864424,11.2418442395256,0,0.08,0,11.3218442395256,NA,18.2007454478168,0,0,1,0,0,NA,NA,1.97480236527244,3.20617199997013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",NA,2,"JBA","Summer"
"636","Phy","PFDA",0,0,0,5292.89323402379,8.68254649532456,0,0.08,0,8.76254649532456,NA,0,0,0,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",NA,2,"JBA","Summer"
"637","Pum","PFDA",0,0,0,1.99145799224158,0.00260029037395069,0.0025199177814663,0.000631005355774746,0.0388530230005879,0.00575121351119174,NA,0,0,0,NA,NA,NA,2893.63918625182,3.2135599769563,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",53.7619424102467,2,"JBA","Summer"
"638","Pum","PFHxS",69756.687255116,0.98082325738389,0.175404474567622,0.0425203192938067,0.000126445657080769,0.00175061406650392,0.000631005355774746,0.0333538258989662,0.00250806507935944,NA,0.0383685246287742,1.37201829590347,0.00117008206132562,0.0271817059293016,0.971989363930386,0.000828930140312258,2893.63918625182,3.2135599769563,1.85199509243777,4.84358584777049,NA,NA,NA,NA,41.4060727199011,4.61706404052509,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",53.7619424102467,2,"JBA","Summer"
"639","Pum","PFNA",8813.90215642302,0.0170360785831511,0.0410192619853187,0.261096289739565,0.00114976449293113,0.00197430115121666,0.000631005355774746,0.031201966163549,0.00375507099992253,NA,0.00266883414586345,0.0382185359915597,0.000255976324903934,0.0648667251291084,0.928911702079327,0.00622157279156469,2893.63918625182,3.2135599769563,2.7137985903778,3.94516822507549,NA,NA,NA,NA,0.549394689934614,2.73988445751767,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",53.7619424102467,2,"JBA","Summer"
"640","Pum","PFOA",11683.0920599881,0.45399534857925,0.0943335102689017,0.0364149934982948,0.000345650641218486,0.000477866073385648,0.000631005355774746,0.0082487956524325,0.00145452207037888,NA,0.0132257901334156,0.0490424154951601,0.000155627569876963,0.21187084252531,0.78563607811857,0.00249307935612035,2893.63918625182,3.2135599769563,1.41050639553939,4.06755779884426,NA,NA,NA,NA,0.419318541979268,2.62254406703327,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",53.7619424102467,2,"JBA","Summer"
"641","Pum","PFOS",4641829.0199653,1.82111026290222,1.01822568687703,3.64149934982948,0.00346226219882288,0.00277906785435119,0.000631005355774746,0.0430969685898828,0.00687233540894882,NA,2.65262873533049,33.4764880008784,0.00877648808895029,0.0734029711933224,0.926354167718056,0.000242861088621771,2893.63918625182,3.2135599769563,3.40635289748763,6.66668913933981,NA,NA,NA,NA,1365.46194333657,6.13527960046312,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",53.7619424102467,2,"JBA","Summer"
"642","Pum","PFUA",0,0,0,8.24571255165972,0.00349982258614108,0.00316415531813115,0.000631005355774746,0.0448304111545245,0.00729498326004698,NA,0,0,0,NA,NA,NA,2893.63918625182,3.2135599769563,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",53.7619424102467,2,"JBA","Summer"
"643","Swa","PFDA",0,0,0,7.1591095336109,0.00934780632020926,0.000403225303687129,0.00131089819012501,0.0672321119726763,0.0110619298140214,NA,0,0,0,NA,NA,NA,268.814469703411,0.143700657905449,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",1.38929783548228,2,"JBA","Summer"
"644","Swa","PFHxS",8151.50711527526,0.98082325738389,0.175404474567622,0.152856663014935,0.00045456058456533,0.00010487533909401,0.00131089819012501,0.0577161822780821,0.00187033411378435,NA,0.137931340520649,0.393759083737622,0.00303710298796083,0.257946960821291,0.736373318511248,0.00567972066746116,268.814469703411,0.143700657905449,0.919647156638721,3.91123791197144,NA,NA,NA,NA,59.9527160533704,4.77780886283557,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",1.38929783548228,2,"JBA","Summer"
"645","Swa","PFNA",2101.27071437004,0.0170360785831511,0.0410192619853187,0.938617306690446,0.00413329830446758,0.000286698831785421,0.00131089819012501,0.05399255761498,0.00573089532637801,NA,0.00959421491777044,0.00867972369550994,0.000664420459819885,0.506602228880426,0.458314453855639,0.0350833172639343,268.814469703411,0.143700657905449,2.09111237305491,3.32248200775259,NA,NA,NA,NA,5.09300772067586,3.7069743345395,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",1.38929783548228,2,"JBA","Summer"
"646","Swa","PFOA",4279.94720800102,0.45399534857925,0.0943335102689017,0.130908574589906,0.00124258247499393,4.82859617247636e-05,0.00131089819012501,0.0142738945418913,0.0026017666268437,NA,0.0475455071623658,0.0230155728636752,0.000403951973203416,0.669985002795067,0.324322729311532,0.0056922678934002,268.814469703411,0.143700657905449,0.974387008835579,3.63143841214045,NA,NA,NA,NA,6.82655024299654,3.83420129095493,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",1.38929783548228,2,"JBA","Summer"
"647","Swa","PFOS",825404.548224168,1.82111026290222,1.01822568687703,13.0908574589906,0.0124465162770286,0.000501775338532281,0.00131089819012501,0.074575927280461,0.0142591898056859,NA,9.53595794750316,4.91977104095681,0.0227805374338917,0.658628426527518,0.339798169981387,0.00157340349109487,268.814469703411,0.143700657905449,2.65633061578737,5.91666685763955,NA,NA,NA,NA,652.421385161579,5.81452818796826,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",1.38929783548228,2,"JBA","Summer"
"648","Swa","PFUA",0,0,0,29.6425832580862,0.0125815424377528,0.000607987965857981,0.00131089819012501,0.0775755138146265,0.0145004285937358,NA,0,0,0,NA,NA,NA,268.814469703411,0.143700657905449,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.9651402829913,8,6.449,"default",1.38929783548228,2,"JBA","Summer"
"649","Bas","PFUA",0,0,0,11.5901171816195,0.00491932669664662,2.18152145068427e-05,0.000766521367795365,0.0556697358953951,0.00570766327894883,NA,0,0,0,NA,NA,NA,1537.61607454156,1.50860918139505,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",20.3244521973721,3,"JBA","Summer"
"650","Bas","PFOA",2792.87216772422,0.420690271922853,0.151537349709504,0.0511846658695612,0.000485844177871301,1.73254845794262e-06,0.000766521367795365,0.0102432314047527,0.00125409809412461,NA,0.0172263128023569,0.000765239465611684,0.000776116069768693,0.917871761817046,0.0407743493672559,0.0413538888156986,1537.61607454156,1.50860918139505,0.822088588635061,3.44605105810613,NA,NA,NA,NA,0.806478168180445,2.90659261528717,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",20.3244521973721,3,"JBA","Summer"
"651","Bas","PFOS",430771.476502252,1.38428680918994,0.700073702029884,5.11846658695612,0.00486653207305556,1.80041995220712e-05,0.000766521367795365,0.0535171727741065,0.005651057640373,NA,2.83417031184113,0.134183536866879,0.0187329826330708,0.948807474260366,0.0449212039834262,0.0062713217562077,1537.61607454156,1.50860918139505,2.49302085826203,5.63424693880471,NA,NA,NA,NA,1675.15791062731,6.22405575255591,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",20.3244521973721,3,"JBA","Summer"
"652","Bas","PFDA",0,0,0,2.79917973707521,0.00365495036984518,1.44681259967179e-05,0.000766521367795365,0.0482471044426758,0.00443593986363727,NA,0,0,0,NA,NA,NA,1537.61607454156,1.50860918139505,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",20.3244521973721,3,"JBA","Summer"
"653","Bas","PFHxS",2749.52888085956,0.949500166815706,0.252661048976704,0.0597662700618761,0.000177731151006229,3.76303174946083e-06,0.000766521367795365,0.041418283506174,0.000948015550551055,NA,0.0522082367222076,0.0136772687407524,0.00523239347874223,0.734108255433762,0.192318234147555,0.0735735104186838,1537.61607454156,1.50860918139505,0.461763240467462,3.4392582858408,NA,NA,NA,NA,39.8958134767832,4.60092732477635,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",20.3244521973721,3,"JBA","Summer"
"654","Bas","PFNA",1525.58622840339,0.0211756085163355,0.028819663080154,0.366995159582482,0.00161610110961906,1.02870399834873e-05,0.000766521367795365,0.038746136183195,0.00239290951739791,NA,0.00466280749602523,0.00038711203156271,0.000558325295228722,0.831420104388988,0.0690255229207858,0.0995543726902263,1537.61607454156,1.50860918139505,1.85760086028599,3.18343675964243,NA,NA,NA,NA,1.37114809121937,3.13708436341539,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",20.3244521973721,3,"JBA","Summer"
"655","Dac","PFNA",2881.56858796544,0.0211756085163355,0.028819663080154,0.447149112789257,0.00196906732548194,0.000751336815524604,0.000858120519715719,0.0421693023883771,0.00357852466072227,NA,0.00568119273651123,0.00864971509665459,0.000486122034863264,0.383423181778801,0.58376848624151,0.0328083319796889,1065.41753817515,0.933737189024783,2.13379306189233,3.45962896124877,NA,NA,NA,NA,0.677172915029966,2.8306995792534,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",11.5584272222933,3,"JBA","Summer"
"656","Dac","PFOA",3016.26733826563,0.420690271922853,0.151537349709504,0.0623637051726426,0.000591955472481245,0.000192021936592493,0.000858120519715719,0.0111482063785365,0.00164209792878946,NA,0.0209886432697565,0.00337544473985634,0.000675747859447202,0.838210097682417,0.134802989824192,0.0269869124933912,1065.41753817515,0.933737189024783,0.8555073618872,3.47946983135827,NA,NA,NA,NA,3.14645016042789,3.49782085694078,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",11.5584272222933,3,"JBA","Summer"
"657","Dac","PFDA",0,0,0,3.41053745067049,0.00445321354380896,0.000941013629897257,0.000858120519715719,0.0525096677249906,0.00625234769342194,NA,0,0,0,NA,NA,NA,1065.41753817515,0.933737189024783,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",11.5584272222933,3,"JBA","Summer"
"658","Dac","PFHxS",12071.5134988609,0.949500166815706,0.252661048976704,0.0728195834062077,0.000216548704832679,0.000738137693705049,0.000858120519715719,0.0450775301392996,0.00181280691825345,NA,0.0636108300643128,0.320203022670296,0.00455573442010978,0.163789421644315,0.824480168532696,0.0117304098229887,1065.41753817515,0.933737189024783,1.10426667899048,4.08176172436382,NA,NA,NA,NA,64.6221218672487,4.81038121397423,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",11.5584272222933,3,"JBA","Summer"
"659","Dac","PFUA",0,0,0,14.1214685795329,0.00599373727552302,0.00113262185603492,0.000858120519715719,0.0605880781442199,0.00798447965127366,NA,0,0,0,NA,NA,NA,1065.41753817515,0.933737189024783,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",11.5584272222933,3,"JBA","Summer"
"660","Dac","PFOS",1398256.67239056,1.38428680918994,0.700073702029884,6.23637051726427,0.00592941198816599,0.00101029571476608,0.000858120519715719,0.0582453391226434,0.00779782822264778,NA,3.453170177708,9.62002661048998,0.01631041207423,0.263812084356864,0.734941847947486,0.00124606769564944,1065.41753817515,0.933737189024783,3.00436081988778,6.14558690043046,NA,NA,NA,NA,774.101812625304,5.88879808439538,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",11.5584272222933,3,"JBA","Summer"
"661","Dar","PFUA",0,0,0,19.8725390379599,0.00843473023505083,0.00355773749763132,0.00104311728332515,0.0701416240859231,0.0130355850160073,NA,0,0,0,NA,NA,NA,564.896736332226,0.40727619461669,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",4.3548627500888,3,"JBA","Summer"
"662","Dar","PFHxS",28450.2998211701,0.949500166815706,0.252661048976704,0.102475886683997,0.000304739734834959,0.002341653300452,0.00104311728332515,0.0521853683199268,0.0036895103186121,NA,0.089516801780959,1.22699910658572,0.00395556297028451,0.0677915454624128,0.92921288586674,0.0029955686708472,564.896736332226,0.40727619461669,1.47659180215894,4.45408684753227,NA,NA,NA,NA,44.4,4.64738297011462,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",4.3548627500888,3,"JBA","Summer"
"663","Dar","PFOS",2113570.86353087,1.38428680918994,0.700073702029884,8.77617762356098,0.00834420800806493,0.00317670046835869,0.00104311728332515,0.067429481287934,0.0125640257597488,NA,4.85949876776136,26.3316066382978,0.0141616819773596,0.155726876301097,0.843819300248605,0.000453823450297881,564.896736332226,0.40727619461669,3.18379073283575,6.32501681337843,NA,NA,NA,NA,662,5.8208579894397,NA,NA,NA,NA,NA,NA,20.8481247825548,8,6.449,"default",4.3548627500888,3,"JBA","Summer"
